DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,09AE003,20.100000381469727,1.2669999599456787
2022-01-02,09AE003,19.100000381469727,1.2480000257492063
2022-01-03,09AE003,18.100000381469727,1.2710000276565552
2022-01-04,09AE003,17.100000381469727,1.215000033378601
2022-01-05,09AE003,16.100000381469727,1.1619999408721924
2022-01-06,09AE003,15.300000190734863,1.1469999551773071
2022-01-07,09AE003,15.0,1.1150000095367432
2022-01-08,09AE003,14.800000190734863,1.0950000286102295
2022-01-09,09AE003,14.699999809265137,1.0789999961853027
2022-01-10,09AE003,14.600000381469728,1.1130000352859497
2022-01-11,09AE003,14.800000190734863,1.0980000495910645
2022-01-12,09AE003,15.199999809265137,1.1200000047683716
2022-01-13,09AE003,15.5,1.1109999418258667
2022-01-14,09AE003,15.800000190734863,1.1130000352859497
2022-01-15,09AE003,16.200000762939453,1.2039999961853027
2022-01-16,09AE003,16.299999237060547,1.152999997138977
2022-01-17,09AE003,16.5,1.162999987602234
2022-01-18,09AE003,16.600000381469727,1.1759999990463257
2022-01-19,09AE003,16.799999237060547,1.162999987602234
2022-01-20,09AE003,16.899999618530273,1.159000039100647
2022-01-21,09AE003,17.100000381469727,1.1640000343322754
2022-01-22,09AE003,17.200000762939453,1.1790000200271606
2022-01-23,09AE003,17.100000381469727,1.187000036239624
2022-01-24,09AE003,16.899999618530273,1.184000015258789
2022-01-25,09AE003,16.799999237060547,1.2039999961853027
2022-01-26,09AE003,16.600000381469727,1.1790000200271606
2022-01-27,09AE003,16.399999618530273,1.1740000247955322
2022-01-28,09AE003,16.200000762939453,1.162999987602234
2022-01-29,09AE003,16.0,1.1549999713897705
2022-01-30,09AE003,15.5,1.1480000019073486
2022-01-31,09AE003,15.0,1.1460000276565552
2022-02-01,09AE003,14.600000381469728,1.1019999980926514
2022-02-02,09AE003,14.399999618530272,1.069000005722046
2022-02-03,09AE003,14.300000190734863,1.0779999494552612
2022-02-04,09AE003,14.300000190734863,1.11899995803833
2022-02-05,09AE003,14.199999809265137,1.1169999837875366
2022-02-06,09AE003,14.199999809265137,1.2029999494552612
2022-02-07,09AE003,14.100000381469728,1.1759999990463257
2022-02-08,09AE003,14.100000381469728,1.159999966621399
2022-02-09,09AE003,14.0,1.1619999408721924
2022-02-10,09AE003,14.0,1.1549999713897705
2022-02-11,09AE003,14.0,1.1510000228881836
2022-02-12,09AE003,13.899999618530272,1.1519999504089355
2022-02-13,09AE003,13.899999618530272,1.1469999551773071
2022-02-14,09AE003,13.800000190734863,1.1360000371932983
2022-02-15,09AE003,13.800000190734863,1.1360000371932983
2022-02-16,09AE003,13.699999809265137,1.125
2022-02-17,09AE003,13.699999809265137,1.1169999837875366
2022-02-18,09AE003,13.600000381469728,1.128000020980835
2022-02-19,09AE003,13.600000381469728,1.121000051498413
2022-02-20,09AE003,13.600000381469728,1.116000056266785
2022-02-21,09AE003,13.5,1.0959999561309814
2022-02-22,09AE003,13.5,1.097000002861023
2022-02-23,09AE003,13.399999618530272,1.1200000047683716
2022-02-24,09AE003,13.399999618530272,1.100000023841858
2022-02-25,09AE003,13.300000190734863,1.0980000495910645
2022-02-26,09AE003,13.300000190734863,1.1030000448226929
2022-02-27,09AE003,13.300000190734863,1.0950000286102295
