DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,07ED001,17.399999618530273,1.715999960899353
2022-01-02,07ED001,17.100000381469727,1.7239999771118164
2022-01-03,07ED001,16.799999237060547,1.6959999799728394
2022-01-04,07ED001,16.5,1.7039999961853027
2022-01-05,07ED001,16.299999237060547,1.722000002861023
2022-01-06,07ED001,16.0,1.75600004196167
2022-01-07,07ED001,15.800000190734863,1.8029999732971191
2022-01-08,07ED001,15.5,1.7829999923706057
2022-01-09,07ED001,15.199999809265137,1.7710000276565552
2022-01-10,07ED001,15.0,1.7610000371932983
2022-01-11,07ED001,14.899999618530272,1.753999948501587
2022-01-12,07ED001,14.800000190734863,1.74399995803833
2022-01-13,07ED001,14.699999809265137,1.7300000190734863
2022-01-14,07ED001,14.600000381469728,1.7139999866485596
2022-01-15,07ED001,14.5,1.7039999961853027
2022-01-16,07ED001,14.5,1.6970000267028809
2022-01-17,07ED001,14.399999618530272,1.715000033378601
2022-01-18,07ED001,14.300000190734863,1.684999942779541
2022-01-19,07ED001,14.199999809265137,1.6740000247955322
2022-01-20,07ED001,14.100000381469728,1.7209999561309814
2022-01-21,07ED001,14.0,1.715000033378601
2022-01-22,07ED001,13.899999618530272,1.684000015258789
2022-01-23,07ED001,13.800000190734863,1.662999987602234
2022-01-24,07ED001,13.699999809265137,1.6419999599456787
2022-01-25,07ED001,13.699999809265137,1.6260000467300415
2022-01-26,07ED001,13.600000381469728,1.6130000352859497
2022-01-27,07ED001,13.5,1.5980000495910645
2022-01-28,07ED001,13.399999618530272,1.590000033378601
2022-01-29,07ED001,13.300000190734863,1.587000012397766
2022-01-30,07ED001,13.199999809265137,1.5820000171661377
2022-01-31,07ED001,13.199999809265137,1.5750000476837158
2022-02-01,07ED001,13.100000381469728,1.5520000457763672
2022-02-02,07ED001,13.0,1.5609999895095823
2022-02-03,07ED001,12.899999618530272,1.5839999914169312
2022-02-04,07ED001,12.800000190734863,1.5980000495910645
2022-02-05,07ED001,12.800000190734863,1.590999960899353
2022-02-06,07ED001,12.699999809265137,1.5789999961853027
2022-02-07,07ED001,12.600000381469728,1.5820000171661377
2022-02-08,07ED001,12.5,1.569000005722046
2022-02-09,07ED001,12.5,1.565000057220459
2022-02-10,07ED001,12.399999618530272,1.5529999732971191
2022-02-11,07ED001,12.399999618530272,1.5410000085830688
2022-02-12,07ED001,12.399999618530272,1.534000039100647
2022-02-13,07ED001,12.399999618530272,1.5219999551773071
2022-02-14,07ED001,12.399999618530272,1.5230000019073486
2022-02-15,07ED001,12.399999618530272,1.5099999904632568
2022-02-16,07ED001,12.300000190734863,1.496999979019165
2022-02-17,07ED001,12.300000190734863,1.4850000143051147
2022-02-18,07ED001,12.300000190734863,1.4570000171661377
2022-02-19,07ED001,12.300000190734863,1.434999942779541
2022-02-20,07ED001,12.300000190734863,1.3669999837875366
2022-02-21,07ED001,12.300000190734863,1.36899995803833
2022-02-22,07ED001,12.199999809265137,1.381999969482422
2022-02-23,07ED001,12.199999809265137,1.3760000467300415
2022-02-24,07ED001,12.199999809265137,1.3600000143051147
2022-02-25,07ED001,12.199999809265137,1.3619999885559082
2022-02-26,07ED001,12.199999809265137,1.3589999675750732
2022-02-27,07ED001,12.199999809265137,1.3980000019073486
2022-02-28,07ED001,12.100000381469728,1.3930000066757202
2022-03-01,07ED001,12.100000381469728,1.3919999599456787
2022-03-02,07ED001,12.100000381469728,1.3919999599456787
2022-03-03,07ED001,12.100000381469728,1.371000051498413
2022-03-04,07ED001,12.100000381469728,1.3140000104904177
2022-03-05,07ED001,12.100000381469728,1.2669999599456787
2022-03-06,07ED001,12.100000381469728,1.2319999933242798
2022-03-07,07ED001,12.0,1.184999942779541
2022-03-08,07ED001,12.0,1.1549999713897705
2022-03-09,07ED001,12.0,1.11899995803833
2022-03-10,07ED001,12.0,1.0820000171661377
2022-03-11,07ED001,12.0,1.006999969482422
2022-03-12,07ED001,11.899999618530272,0.9430000185966492
2022-03-13,07ED001,11.800000190734863,0.8690000176429749
2022-03-14,07ED001,11.699999809265137,0.8199999928474426
2022-03-15,07ED001,11.600000381469728,0.7580000162124634
2022-03-16,07ED001,11.5,0.7059999704360962
2022-03-17,07ED001,11.5,0.6809999942779541
2022-03-18,07ED001,11.5,0.671999990940094
2022-03-19,07ED001,11.600000381469728,0.6710000038146973
2022-03-20,07ED001,11.5,0.6700000166893005
2022-03-21,07ED001,11.699999809265137,0.675000011920929
2022-03-22,07ED001,11.899999618530272,0.6779999732971191
2022-03-23,07ED001,12.600000381469728,0.6949999928474426
