DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,08NE102,,430.8699951171875
2022-01-02,08NE102,,430.8269958496094
2022-01-03,08NE102,,430.8410034179688
2022-01-04,08NE102,,430.8529968261719
2022-01-05,08NE102,,430.864013671875
2022-01-06,08NE102,,430.8450012207031
2022-01-07,08NE102,,430.8030090332031
2022-01-08,08NE102,,430.6809997558594
2022-01-09,08NE102,,430.60400390625
2022-01-10,08NE102,,430.5490112304688
2022-01-11,08NE102,,430.49700927734375
2022-01-12,08NE102,,430.4320068359375
2022-01-13,08NE102,,430.3819885253906
2022-01-14,08NE102,,430.29400634765625
2022-01-15,08NE102,,430.1700134277344
2022-01-16,08NE102,,430.0419921875
2022-01-17,08NE102,,429.9309997558594
2022-01-18,08NE102,,429.8689880371094
2022-01-19,08NE102,,429.8009948730469
2022-01-20,08NE102,,429.6940002441406
2022-01-21,08NE102,,429.5610046386719
2022-01-22,08NE102,,429.4049987792969
2022-01-23,08NE102,,429.2080078125
2022-01-24,08NE102,,429.0830078125
2022-01-25,08NE102,,428.9700012207031
2022-01-26,08NE102,,428.8460083007813
2022-01-27,08NE102,,428.7739868164063
2022-01-28,08NE102,,428.6950073242188
2022-01-29,08NE102,,428.6050109863281
2022-01-30,08NE102,,428.49798583984375
2022-01-31,08NE102,,428.3410034179688
2022-02-01,08NE102,,428.260986328125
2022-02-02,08NE102,,428.239990234375
2022-02-03,08NE102,,428.2420043945313
2022-02-04,08NE102,,428.2000122070313
2022-02-05,08NE102,,428.0880126953125
2022-02-06,08NE102,,428.0150146484375
2022-02-07,08NE102,,427.95599365234375
2022-02-08,08NE102,,427.9240112304688
2022-02-09,08NE102,,427.85198974609375
2022-02-10,08NE102,,427.7699890136719
2022-02-11,08NE102,,427.7040100097656
2022-02-12,08NE102,,427.6080017089844
2022-02-13,08NE102,,427.4869995117188
2022-02-14,08NE102,,427.37799072265625
2022-02-15,08NE102,,427.2760009765625
2022-02-16,08NE102,,427.156005859375
2022-02-17,08NE102,,427.0260009765625
2022-02-18,08NE102,,426.9039916992188
2022-02-19,08NE102,,426.7929992675781
2022-02-20,08NE102,,426.6499938964844
2022-02-21,08NE102,,426.5580139160156
2022-02-22,08NE102,,426.5320129394531
2022-02-23,08NE102,,426.56298828125
2022-02-24,08NE102,,426.6159973144531
2022-02-25,08NE102,,426.6449890136719
2022-02-26,08NE102,,426.6919860839844
2022-02-27,08NE102,,426.72900390625
2022-02-28,08NE102,,426.697998046875
2022-03-01,08NE102,,426.7449951171875
2022-03-02,08NE102,,426.7590026855469
2022-03-03,08NE102,,426.7630004882813
2022-03-04,08NE102,,426.75299072265625
2022-03-05,08NE102,,426.7219848632813
2022-03-06,08NE102,,426.6600036621094
2022-03-07,08NE102,,426.5960083007813
2022-03-08,08NE102,,426.5700073242188
2022-03-09,08NE102,,426.5400085449219
2022-03-10,08NE102,,426.5069885253906
2022-03-11,08NE102,,426.4679870605469
2022-03-12,08NE102,,426.4259948730469
2022-03-13,08NE102,,426.4469909667969
2022-03-14,08NE102,,426.4679870605469
2022-03-15,08NE102,,426.5360107421875
2022-03-16,08NE102,,426.5650024414063
2022-03-17,08NE102,,426.5840148925781
2022-03-18,08NE102,,426.6419982910156
2022-03-19,08NE102,,426.7040100097656
2022-03-20,08NE102,,426.739013671875
2022-03-21,08NE102,,426.75
2022-03-22,08NE102,,426.7839965820313
2022-03-23,08NE102,,426.7950134277344
2022-03-24,08NE102,,426.8179931640625
2022-03-25,08NE102,,426.8710021972656
2022-03-26,08NE102,,426.9240112304688
2022-03-27,08NE102,,426.9519958496094
2022-03-28,08NE102,,426.9599914550781
2022-03-29,08NE102,,426.9949951171875
2022-03-30,08NE102,,426.9639892578125
2022-03-31,08NE102,,426.947998046875
2022-04-01,08NE102,,426.9869995117188
2022-04-02,08NE102,,427.0409851074219
2022-04-03,08NE102,,427.06298828125
2022-04-04,08NE102,,427.10101318359375
2022-04-05,08NE102,,427.1900024414063
2022-04-06,08NE102,,427.2999877929688
2022-04-07,08NE102,,427.447998046875
2022-04-08,08NE102,,427.593994140625
2022-04-09,08NE102,,427.7250061035156
2022-04-10,08NE102,,427.9330139160156
2022-04-11,08NE102,,428.1409912109375
2022-04-12,08NE102,,428.3370056152344
2022-04-13,08NE102,,428.5710144042969
2022-04-14,08NE102,,428.7160034179688
2022-04-15,08NE102,,428.8970031738281
2022-04-16,08NE102,,429.1610107421875
2022-04-17,08NE102,,429.37200927734375
2022-04-18,08NE102,,429.5580139160156
2022-04-19,08NE102,,429.7349853515625
2022-04-20,08NE102,,429.8469848632813
2022-04-21,08NE102,,429.93701171875
2022-04-22,08NE102,,429.989990234375
2022-04-23,08NE102,,429.9630126953125
2022-04-24,08NE102,,429.9079895019531
2022-04-25,08NE102,,429.9150085449219
2022-04-26,08NE102,,429.9429931640625
2022-04-27,08NE102,,429.97900390625
2022-04-28,08NE102,,430.0060119628906
2022-04-29,08NE102,,430.0150146484375
2022-04-30,08NE102,,430.0119934082031
2022-05-01,08NE102,,430.0350036621094
2022-05-02,08NE102,,430.072998046875
2022-05-03,08NE102,,430.1119995117188
2022-05-04,08NE102,,430.1419982910156
2022-05-05,08NE102,,430.2359924316406
2022-05-06,08NE102,,430.3659973144531
2022-05-07,08NE102,,430.4849853515625
2022-05-08,08NE102,,430.5350036621094
2022-05-09,08NE102,,430.5830078125
2022-05-10,08NE102,,430.625
2022-05-11,08NE102,,430.6499938964844
2022-05-12,08NE102,,430.6530151367188
2022-05-13,08NE102,,430.677001953125
2022-05-14,08NE102,,430.6889953613281
2022-05-15,08NE102,,430.6929931640625
2022-05-16,08NE102,,430.72601318359375
2022-05-17,08NE102,,430.7460021972656
2022-05-18,08NE102,,430.7799987792969
2022-05-19,08NE102,,430.8049926757813
2022-05-20,08NE102,,430.8200073242188
2022-05-21,08NE102,,430.8299865722656
2022-05-22,08NE102,,430.8290100097656
2022-05-23,08NE102,,430.8259887695313
2022-05-24,08NE102,,430.8399963378906
2022-05-25,08NE102,,430.8630065917969
2022-05-26,08NE102,,430.8909912109375
2022-05-27,08NE102,,430.9800109863281
2022-05-28,08NE102,,431.0679931640625
2022-05-29,08NE102,,431.1239929199219
2022-05-30,08NE102,,431.1480102539063
2022-05-31,08NE102,,431.24700927734375
2022-06-01,08NE102,,431.3999938964844
2022-06-02,08NE102,,431.5989990234375
2022-06-03,08NE102,,431.8049926757813
2022-06-04,08NE102,,432.00201416015625
2022-06-05,08NE102,,432.1610107421875
2022-06-06,08NE102,,432.3039855957031
2022-06-07,08NE102,,432.50201416015625
2022-06-08,08NE102,,432.7219848632813
2022-06-09,08NE102,,432.9410095214844
2022-06-10,08NE102,,433.25201416015625
2022-06-11,08NE102,,433.60198974609375
2022-06-12,08NE102,,434.0079956054688
2022-06-13,08NE102,,434.3370056152344
2022-06-14,08NE102,,434.5880126953125
2022-06-15,08NE102,,434.843994140625
2022-06-16,08NE102,,435.1409912109375
2022-06-17,08NE102,,435.468994140625
2022-06-18,08NE102,,435.7229919433594
2022-06-19,08NE102,,435.9320068359375
2022-06-20,08NE102,,436.1700134277344
2022-06-21,08NE102,,436.4909973144531
2022-06-22,08NE102,,436.8219909667969
2022-06-23,08NE102,,437.1960144042969
2022-06-24,08NE102,,437.4360046386719
2022-06-25,08NE102,,437.53900146484375
2022-06-26,08NE102,,437.5419921875
2022-06-27,08NE102,,437.6530151367188
2022-06-28,08NE102,,437.7839965820313
2022-06-29,08NE102,,437.9219970703125
2022-06-30,08NE102,,438.0639953613281
2022-07-01,08NE102,,438.1579895019531
2022-07-02,08NE102,,438.260009765625
2022-07-03,08NE102,,438.3259887695313
2022-07-04,08NE102,,438.37298583984375
2022-07-05,08NE102,,438.5079956054688
2022-07-06,08NE102,,438.5929870605469
2022-07-07,08NE102,,438.6310119628906
2022-07-08,08NE102,,438.6619873046875
2022-07-09,08NE102,,438.6629943847656
2022-07-10,08NE102,,438.5740051269531
2022-07-11,08NE102,,438.5409851074219
2022-07-12,08NE102,,438.5929870605469
2022-07-13,08NE102,,438.6050109863281
2022-07-14,08NE102,,438.5660095214844
2022-07-15,08NE102,,438.5929870605469
2022-07-16,08NE102,,438.6130065917969
2022-07-17,08NE102,,438.5740051269531
2022-07-18,08NE102,,438.5119934082031
2022-07-19,08NE102,,438.4939880371094
2022-07-20,08NE102,,438.4840087890625
2022-07-21,08NE102,,438.4679870605469
2022-07-22,08NE102,,438.46099853515625
2022-07-23,08NE102,,438.4509887695313
2022-07-24,08NE102,,438.4309997558594
2022-07-25,08NE102,,438.3909912109375
2022-07-26,08NE102,,438.39300537109375
2022-07-27,08NE102,,438.385009765625
2022-07-28,08NE102,,438.3800048828125
2022-07-29,08NE102,,438.3789978027344
2022-07-30,08NE102,,438.37200927734375
2022-07-31,08NE102,,438.364013671875
2022-08-01,08NE102,,438.3389892578125
2022-08-02,08NE102,,438.3160095214844
2022-08-03,08NE102,,438.2860107421875
2022-08-04,08NE102,,438.2340087890625
2022-08-05,08NE102,,438.2040100097656
2022-08-06,08NE102,,438.1099853515625
2022-08-07,08NE102,,437.9389953613281
2022-08-08,08NE102,,437.8110046386719
2022-08-09,08NE102,,437.718994140625
2022-08-10,08NE102,,437.5790100097656
2022-08-11,08NE102,,437.3880004882813
2022-08-12,08NE102,,437.24700927734375
2022-08-13,08NE102,,437.08099365234375
2022-08-14,08NE102,,436.885986328125
2022-08-15,08NE102,,436.718994140625
2022-08-16,08NE102,,436.5780029296875
2022-08-17,08NE102,,436.4460144042969
2022-08-18,08NE102,,436.3190002441406
2022-08-19,08NE102,,436.1910095214844
2022-08-20,08NE102,,436.0090026855469
2022-08-21,08NE102,,435.8529968261719
2022-08-22,08NE102,,435.7309875488281
2022-08-23,08NE102,,435.6570129394531
2022-08-24,08NE102,,435.6029968261719
2022-08-25,08NE102,,435.531005859375
2022-08-26,08NE102,,435.3880004882813
2022-08-27,08NE102,,435.1549987792969
2022-08-28,08NE102,,435.0199890136719
2022-08-29,08NE102,,434.95599365234375
2022-08-30,08NE102,,434.9710083007813
2022-08-31,08NE102,,435.0409851074219
2022-09-01,08NE102,,435.1090087890625
2022-09-02,08NE102,,435.1570129394531
2022-09-03,08NE102,,435.1189880371094
2022-09-04,08NE102,,434.9519958496094
2022-09-05,08NE102,,434.7250061035156
2022-09-06,08NE102,,434.53900146484375
2022-09-07,08NE102,,434.3550109863281
2022-09-08,08NE102,,434.114990234375
2022-09-09,08NE102,,433.9219970703125
2022-09-10,08NE102,,433.7449951171875
2022-09-11,08NE102,,433.60101318359375
2022-09-12,08NE102,,433.5270080566406
2022-09-13,08NE102,,433.4679870605469
2022-09-14,08NE102,,433.3940124511719
2022-09-15,08NE102,,433.3219909667969
2022-09-16,08NE102,,433.2179870605469
2022-09-17,08NE102,,433.1159973144531
2022-09-18,08NE102,,432.9859924316406
2022-09-19,08NE102,,432.8529968261719
2022-09-20,08NE102,,432.7879943847656
2022-09-21,08NE102,,432.7239990234375
2022-09-22,08NE102,,432.6319885253906
2022-09-23,08NE102,,432.4930114746094
2022-09-24,08NE102,,432.3680114746094
2022-09-25,08NE102,,432.2309875488281
2022-09-26,08NE102,,432.1090087890625
2022-09-27,08NE102,,432.0360107421875
2022-09-28,08NE102,,431.9469909667969
2022-09-29,08NE102,,431.8080139160156
2022-09-30,08NE102,,431.6740112304688
2022-10-01,08NE102,,431.572998046875
2022-10-02,08NE102,,431.52099609375
2022-10-03,08NE102,,431.4869995117188
2022-10-04,08NE102,,431.4509887695313
2022-10-05,08NE102,,431.4150085449219
2022-10-06,08NE102,,431.39599609375
2022-10-07,08NE102,,431.37799072265625
2022-10-08,08NE102,,431.3469848632813
2022-10-09,08NE102,,431.2590026855469
2022-10-10,08NE102,,431.1380004882813
2022-10-11,08NE102,,431.0260009765625
2022-10-12,08NE102,,430.947998046875
2022-10-13,08NE102,,430.9020080566406
2022-10-14,08NE102,,430.83599853515625
2022-10-15,08NE102,,430.76800537109375
2022-10-16,08NE102,,430.6780090332031
2022-10-17,08NE102,,430.58099365234375
2022-10-18,08NE102,,430.5190124511719
2022-10-19,08NE102,,430.4840087890625
2022-10-20,08NE102,,430.427001953125
2022-10-21,08NE102,,430.3110046386719
2022-10-22,08NE102,,430.2000122070313
2022-10-23,08NE102,,430.093994140625
2022-10-24,08NE102,,429.99700927734375
2022-10-25,08NE102,,429.9089965820313
2022-10-26,08NE102,,429.8330078125
2022-10-27,08NE102,,429.7239990234375
2022-10-28,08NE102,,429.6579895019531
2022-10-29,08NE102,,429.5639953613281
2022-10-30,08NE102,,429.4330139160156
2022-10-31,08NE102,,429.3269958496094
2022-11-01,08NE102,,429.2210083007813
2022-11-02,08NE102,,429.1080017089844
2022-11-03,08NE102,,429.0740051269531
2022-11-04,08NE102,,429.0700073242188
2022-11-05,08NE102,,428.9939880371094
2022-11-06,08NE102,,428.8900146484375
2022-11-07,08NE102,,428.8200073242188
2022-11-08,08NE102,,428.8009948730469
2022-11-09,08NE102,,428.8080139160156
2022-11-10,08NE102,,428.7720031738281
2022-11-11,08NE102,,428.7430114746094
2022-11-12,08NE102,,428.7160034179688
2022-11-13,08NE102,,428.6889953613281
2022-11-14,08NE102,,428.66900634765625
2022-11-15,08NE102,,428.656005859375
2022-11-16,08NE102,,428.6669921875
2022-11-17,08NE102,,428.6929931640625
2022-11-18,08NE102,,428.6940002441406
2022-11-19,08NE102,,428.6780090332031
2022-11-20,08NE102,,428.593994140625
2022-11-21,08NE102,,428.5190124511719
2022-11-22,08NE102,,428.4179992675781
2022-11-23,08NE102,,428.2980041503906
2022-11-24,08NE102,,428.1789855957031
2022-11-25,08NE102,,428.0230102539063
2022-11-26,08NE102,,427.8800048828125
2022-11-27,08NE102,,427.7200012207031
2022-11-28,08NE102,,427.6000061035156
2022-11-29,08NE102,,427.5589904785156
2022-11-30,08NE102,,427.5549926757813
2022-12-01,08NE102,,427.5769958496094
2022-12-02,08NE102,,427.5769958496094
2022-12-03,08NE102,,427.5409851074219
2022-12-04,08NE102,,427.4490051269531
2022-12-05,08NE102,,427.3890075683594
2022-12-06,08NE102,,427.3559875488281
2022-12-07,08NE102,,427.3179931640625
2022-12-08,08NE102,,427.2990112304688
2022-12-09,08NE102,,427.2309875488281
2022-12-10,08NE102,,427.1180114746094
2022-12-11,08NE102,,426.9419860839844
2022-12-12,08NE102,,426.7449951171875
2022-12-13,08NE102,,426.56201171875
2022-12-14,08NE102,,426.4339904785156
2022-12-15,08NE102,,426.3169860839844
2022-12-16,08NE102,,426.2049865722656
2022-12-17,08NE102,,426.0950012207031
2022-12-18,08NE102,,426.0639953613281
2022-12-19,08NE102,,426.0350036621094
2022-12-20,08NE102,,426.0610046386719
2022-12-21,08NE102,,426.0790100097656
2022-12-22,08NE102,,426.1059875488281
2022-12-23,08NE102,,426.1440124511719
2022-12-24,08NE102,,426.1289978027344
2022-12-25,08NE102,,425.9620056152344
2022-12-26,08NE102,,425.7009887695313
2022-12-27,08NE102,,425.4630126953125
2022-12-28,08NE102,,425.1889953613281
2022-12-29,08NE102,,424.8940124511719
2022-12-30,08NE102,,424.66900634765625
2022-12-31,08NE102,,424.54400634765625
2023-01-01,08NE102,,424.4089965820313
2023-01-02,08NE102,,424.2569885253906
2023-01-03,08NE102,,424.1809997558594
2023-01-04,08NE102,,424.1679992675781
2023-01-05,08NE102,,424.156005859375
2023-01-06,08NE102,,424.1300048828125
2023-01-07,08NE102,,424.06201171875
