DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,08LB047,37.09999847412109,1.9290000200271609
2022-01-02,08LB047,36.79999923706055,1.955999970436096
2022-01-03,08LB047,36.5,1.975000023841858
2022-01-04,08LB047,36.20000076293945,1.9110000133514404
2022-01-05,08LB047,36.20000076293945,1.8320000171661377
2022-01-06,08LB047,36.20000076293945,1.805999994277954
2022-01-07,08LB047,36.09999847412109,1.805999994277954
2022-01-08,08LB047,36.0,1.8339999914169312
2022-01-09,08LB047,36.0,1.9019999504089355
2022-01-10,08LB047,35.900001525878906,1.963000059127808
2022-01-11,08LB047,35.70000076293945,2.007999897003174
2022-01-12,08LB047,35.400001525878906,2.062000036239624
2022-01-13,08LB047,35.0,2.0220000743865967
2022-01-14,08LB047,34.599998474121094,1.906999945640564
2022-01-15,08LB047,34.29999923706055,1.8320000171661377
2022-01-16,08LB047,33.900001525878906,1.7929999828338623
2022-01-17,08LB047,33.599998474121094,1.7599999904632568
2022-01-18,08LB047,33.29999923706055,1.7330000400543213
2022-01-19,08LB047,32.900001525878906,1.6959999799728394
2022-01-20,08LB047,32.599998474121094,1.652999997138977
2022-01-21,08LB047,32.29999923706055,1.6059999465942385
2022-01-22,08LB047,32.0,1.5850000381469729
2022-01-23,08LB047,31.700000762939453,1.559999942779541
2022-01-24,08LB047,31.299999237060547,1.534000039100647
2022-01-25,08LB047,31.0,1.506999969482422
2022-01-26,08LB047,30.700000762939453,1.4769999980926514
2022-01-27,08LB047,30.5,1.4450000524520874
2022-01-28,08LB047,30.399999618530277,1.4049999713897705
2022-01-29,08LB047,30.299999237060547,1.3450000286102295
2022-01-30,08LB047,30.200000762939453,1.39900004863739
2022-01-31,08LB047,30.100000381469727,1.4119999408721924
2022-02-01,08LB047,30.0,1.3700000047683716
2022-02-02,08LB047,30.0,1.3270000219345093
2022-02-03,08LB047,30.0,1.3179999589920044
2022-02-04,08LB047,29.899999618530277,1.4359999895095823
2022-02-05,08LB047,29.899999618530277,1.4819999933242798
