DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,07EF002,,36.48600006103516
2022-01-02,07EF002,,36.43899917602539
2022-01-03,07EF002,,36.382999420166016
2022-01-04,07EF002,,36.31800079345703
2022-01-05,07EF002,,36.25199890136719
2022-01-06,07EF002,,36.18000030517578
2022-01-07,07EF002,,36.10599899291992
2022-01-08,07EF002,,36.027000427246094
2022-01-09,07EF002,,35.94499969482422
2022-01-10,07EF002,,35.86000061035156
2022-01-11,07EF002,,35.78200149536133
2022-01-12,07EF002,,35.709999084472656
2022-01-13,07EF002,,35.637001037597656
2022-01-14,07EF002,,35.5629997253418
2022-01-15,07EF002,,35.499000549316406
2022-01-16,07EF002,,35.43299865722656
2022-01-17,07EF002,,35.36899948120117
2022-01-18,07EF002,,35.292999267578125
2022-01-19,07EF002,,35.20899963378906
2022-01-20,07EF002,,35.143001556396484
2022-01-21,07EF002,,35.06999969482422
2022-01-22,07EF002,,34.99399948120117
2022-01-23,07EF002,,34.91999816894531
2022-01-24,07EF002,,34.84600067138672
2022-01-25,07EF002,,34.76599884033203
2022-01-26,07EF002,,34.69200134277344
2022-01-27,07EF002,,34.61100006103516
2022-01-28,07EF002,,34.53499984741211
2022-01-29,07EF002,,34.46099853515625
2022-01-30,07EF002,,34.388999938964844
2022-01-31,07EF002,,34.31800079345703
2022-02-01,07EF002,,34.23400115966797
2022-02-02,07EF002,,34.14400100708008
2022-02-03,07EF002,,34.0620002746582
2022-02-04,07EF002,,33.9739990234375
2022-02-05,07EF002,,33.887001037597656
2022-02-06,07EF002,,33.810001373291016
2022-02-07,07EF002,,33.73099899291992
2022-02-08,07EF002,,33.652000427246094
2022-02-09,07EF002,,33.57400131225586
2022-02-10,07EF002,,33.505001068115234
2022-02-11,07EF002,,33.43600082397461
2022-02-12,07EF002,,33.36399841308594
2022-02-13,07EF002,,33.303001403808594
2022-02-14,07EF002,,33.23899841308594
2022-02-15,07EF002,,33.17399978637695
2022-02-16,07EF002,,33.08000183105469
2022-02-17,07EF002,,33.03900146484375
2022-02-18,07EF002,,32.96699905395508
2022-02-19,07EF002,,32.9109992980957
2022-02-20,07EF002,,32.85300064086914
2022-02-21,07EF002,,32.7859992980957
2022-02-22,07EF002,,32.70199966430664
2022-02-23,07EF002,,32.61199951171875
2022-02-24,07EF002,,32.53300094604492
2022-02-25,07EF002,,32.45100021362305
2022-02-26,07EF002,,32.37300109863281
2022-02-27,07EF002,,32.303001403808594
2022-02-28,07EF002,,32.23099899291992
2022-03-01,07EF002,,32.1609992980957
2022-03-02,07EF002,,32.09000015258789
2022-03-03,07EF002,,32.01499938964844
2022-03-04,07EF002,,31.9379997253418
2022-03-05,07EF002,,31.854999542236328
2022-03-06,07EF002,,31.774999618530277
2022-03-07,07EF002,,31.70499992370605
2022-03-08,07EF002,,31.617000579833984
2022-03-09,07EF002,,31.520000457763672
2022-03-10,07EF002,,31.43199920654297
2022-03-11,07EF002,,31.334999084472656
2022-03-12,07EF002,,31.253999710083008
2022-03-13,07EF002,,31.21199989318848
2022-03-14,07EF002,,31.13800048828125
2022-03-15,07EF002,,31.05699920654297
2022-03-16,07EF002,,30.97900009155273
2022-03-17,07EF002,,30.902000427246094
2022-03-18,07EF002,,30.822999954223636
2022-03-19,07EF002,,30.7549991607666
2022-03-20,07EF002,,30.694000244140625
2022-03-21,07EF002,,30.621000289916992
2022-03-22,07EF002,,30.54199981689453
2022-03-23,07EF002,,30.472999572753903
2022-03-24,07EF002,,30.38999938964844
2022-03-25,07EF002,,30.30500030517578
2022-03-26,07EF002,,30.21299934387207
2022-03-27,07EF002,,30.124000549316406
2022-03-28,07EF002,,30.041000366210938
2022-03-29,07EF002,,29.964000701904297
2022-03-30,07EF002,,29.88999938964844
2022-03-31,07EF002,,29.812000274658203
2022-04-01,07EF002,,29.73500061035156
2022-04-02,07EF002,,29.665000915527344
2022-04-03,07EF002,,29.597000122070312
2022-04-04,07EF002,,29.527000427246094
2022-04-05,07EF002,,29.451000213623047
2022-04-06,07EF002,,29.381000518798828
2022-04-07,07EF002,,29.327999114990234
2022-04-08,07EF002,,29.29800033569336
2022-04-09,07EF002,,29.26099967956543
2022-04-10,07EF002,,29.225000381469727
2022-04-11,07EF002,,29.176000595092773
2022-04-12,07EF002,,29.11599922180176
2022-04-13,07EF002,,29.03499984741211
2022-04-14,07EF002,,28.950000762939453
2022-04-15,07EF002,,28.88599967956543
2022-04-16,07EF002,,28.84499931335449
2022-04-17,07EF002,,28.798999786376957
2022-04-18,07EF002,,28.731000900268555
2022-04-19,07EF002,,28.645000457763672
2022-04-20,07EF002,,28.55699920654297
2022-04-21,07EF002,,28.479999542236328
