DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,08LA001,73.9000015258789,2.9560000896453857
2022-01-02,08LA001,74.9000015258789,2.927999973297119
2022-01-03,08LA001,71.69999694824219,2.694000005722046
2022-01-04,08LA001,70.0,2.5239999294281006
2022-01-05,08LA001,71.5,2.674000024795532
2022-01-06,08LA001,73.0,2.796999931335449
2022-01-07,08LA001,69.5,2.8399999141693115
2022-01-08,08LA001,66.80000305175781,2.88100004196167
2022-01-09,08LA001,67.69999694824219,2.871000051498413
2022-01-10,08LA001,68.69999694824219,2.8480000495910645
2022-01-11,08LA001,69.69999694824219,2.875
2022-01-12,08LA001,70.30000305175781,2.867000102996826
2022-01-13,08LA001,70.0999984741211,2.734999895095825
2022-01-14,08LA001,69.80000305175781,2.615999937057495
2022-01-15,08LA001,69.5,2.503000020980835
2022-01-16,08LA001,69.19999694824219,2.3310000896453857
2022-01-17,08LA001,69.0999984741211,2.20199990272522
2022-01-18,08LA001,70.0,2.2039999961853027
2022-01-19,08LA001,67.69999694824219,2.187999963760376
2022-01-20,08LA001,68.69999694824219,2.194999933242798
2022-01-21,08LA001,69.0999984741211,2.197999954223633
2022-01-22,08LA001,67.69999694824219,2.187999963760376
2022-01-23,08LA001,66.0,2.174999952316284
2022-01-24,08LA001,64.5999984741211,2.164999961853028
2022-01-25,08LA001,63.5,2.1559998989105225
2022-01-26,08LA001,62.0,2.1449999809265137
2022-01-27,08LA001,59.59999847412109,2.125999927520752
2022-01-28,08LA001,58.5,2.118000030517578
2022-01-29,08LA001,58.5,2.118000030517578
2022-01-30,08LA001,58.900001525878906,2.121000051498413
2022-01-31,08LA001,60.900001525878906,2.135999917984009
2022-02-01,08LA001,60.09999847412109,2.130000114440918
2022-02-02,08LA001,56.70000076293945,2.114000082015991
2022-02-03,08LA001,58.79999923706055,2.180999994277954
2022-02-04,08LA001,60.20000076293945,2.1540000438690186
2022-02-05,08LA001,61.79999923706055,2.1559998989105225
2022-02-06,08LA001,61.79999923706055,2.1440000534057617
2022-02-07,08LA001,59.59999847412109,2.125999927520752
2022-02-08,08LA001,58.59999847412109,2.11899995803833
2022-02-09,08LA001,61.09999847412109,2.138000011444092
2022-02-10,08LA001,63.29999923706055,2.1549999713897705
2022-02-11,08LA001,57.400001525878906,2.1080000400543213
2022-02-12,08LA001,61.0,2.13700008392334
2022-02-13,08LA001,60.59999847412109,2.134000062942505
2022-02-14,08LA001,59.400001525878906,2.125
2022-02-15,08LA001,57.900001525878906,2.11299991607666
2022-02-16,08LA001,57.59999847412109,2.111000061035156
2022-02-17,08LA001,58.09999847412109,2.114000082015991
2022-02-18,08LA001,59.59999847412109,2.125999927520752
2022-02-19,08LA001,60.59999847412109,2.134000062942505
2022-02-20,08LA001,62.20000076293945,2.1470000743865967
2022-02-21,08LA001,61.09999847412109,2.138000011444092
2022-02-22,08LA001,54.29999923706055,2.0980000495910645
2022-02-23,08LA001,51.79999923706055,2.2330000400543213
2022-02-24,08LA001,53.20000076293945,2.2850000858306885
2022-02-25,08LA001,55.09999847412109,2.344000101089477
2022-02-26,08LA001,57.09999847412109,2.36899995803833
2022-02-27,08LA001,57.900001525878906,2.180000066757202
2022-02-28,08LA001,57.59999847412109,2.1459999084472656
2022-03-01,08LA001,56.5,2.101999998092652
2022-03-02,08LA001,55.59999847412109,2.095000028610229
2022-03-03,08LA001,54.900001525878906,2.08899998664856
2022-03-04,08LA001,54.0,2.0820000171661377
2022-03-05,08LA001,52.79999923706055,2.072000026702881
2022-03-06,08LA001,52.09999847412109,2.066999912261963
2022-03-07,08LA001,52.20000076293945,2.066999912261963
2022-03-08,08LA001,50.900001525878906,2.055999994277954
2022-03-09,08LA001,48.79999923706055,2.0390000343322754
2022-03-10,08LA001,49.09999847412109,2.0420000553131104
2022-03-11,08LA001,49.5,2.0450000762939453
